,time,price,volume
574,2021-06-15 15:46:32,129985.0,50
575,2021-06-15 15:46:32,129985.0,1
576,2021-06-15 15:46:33,129985.0,8
577,2021-06-15 15:46:33,129985.0,3
578,2021-06-15 15:46:34,129990.0,2
579,2021-06-15 15:46:34,129990.0,97
580,2021-06-15 15:46:35,129990.0,4
581,2021-06-15 15:46:35,129990.0,192
582,2021-06-15 15:46:36,129985.0,4
583,2021-06-15 15:46:36,129990.0,10
584,2021-06-15 15:46:37,129990.0,9
585,2021-06-15 15:46:37,129995.0,5
586,2021-06-15 15:46:38,129990.0,1
587,2021-06-15 15:46:38,129990.0,1
588,2021-06-15 15:46:39,129990.0,1
589,2021-06-15 15:46:39,129985.0,3
590,2021-06-15 15:46:40,129980.0,20
591,2021-06-15 15:46:40,129975.0,1
592,2021-06-15 15:46:41,129980.0,1
593,2021-06-15 15:46:42,129970.0,1
594,2021-06-15 15:46:42,129970.0,1
595,2021-06-15 15:46:43,129975.0,5
596,2021-06-15 15:46:43,129975.0,2
597,2021-06-15 15:46:44,129960.0,2
598,2021-06-15 15:46:44,129955.0,1
599,2021-06-15 15:46:45,129955.0,5
600,2021-06-15 15:46:45,129965.0,1
601,2021-06-15 15:46:46,129960.0,1
602,2021-06-15 15:46:46,129955.0,10
603,2021-06-15 15:46:47,129955.0,1
604,2021-06-15 15:46:47,129955.0,1
605,2021-06-15 15:46:48,129955.0,4
606,2021-06-15 15:46:48,129955.0,1
607,2021-06-15 15:46:49,129950.0,1
608,2021-06-15 15:46:49,129950.0,1
609,2021-06-15 15:46:50,129955.0,1
610,2021-06-15 15:46:50,129955.0,1
611,2021-06-15 15:46:51,129955.0,1
612,2021-06-15 15:46:51,129965.0,1
613,2021-06-15 15:46:52,129965.0,1
614,2021-06-15 15:46:52,129960.0,1
615,2021-06-15 15:46:53,129960.0,2
616,2021-06-15 15:46:54,129960.0,68
617,2021-06-15 15:46:54,129960.0,21
618,2021-06-15 15:46:55,129960.0,1
619,2021-06-15 15:46:55,129945.0,6
620,2021-06-15 15:46:56,129950.0,5
621,2021-06-15 15:46:56,129945.0,8
622,2021-06-15 15:46:57,129955.0,5
623,2021-06-15 15:46:57,129950.0,20
624,2021-06-15 15:46:58,129950.0,1
625,2021-06-15 15:46:58,129950.0,10
626,2021-06-15 15:46:59,129950.0,3
627,2021-06-15 15:46:59,129945.0,16
628,2021-06-15 15:47:00,129945.0,78
629,2021-06-15 15:47:00,129935.0,1
630,2021-06-15 15:47:01,129925.0,3
631,2021-06-15 15:47:01,129935.0,20
632,2021-06-15 15:47:02,129935.0,1
633,2021-06-15 15:47:02,129930.0,1
